gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_scaled,MonthlyCharges_scaled,TotalCharges_scaled
0,0,1,1,47,1,0,19.3,890.5,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0.5939741817803856,-1.5123806127941604,-0.6144860958856163
1,0,0,0,3,1,0,50.4,137.25,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1.1987601143772668,-0.47860282400045034,-0.9468105539724244
1,1,1,1,66,1,0,79.4,5154.6,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1.368109446030281,0.48537003371715715,1.2667813740486134
1,0,1,1,55,1,1,55.25,3119.9,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0.9199258719908678,-0.3173866736580229,0.3690972388090135
1,0,0,0,29,1,0,19.1,529.5,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,-0.13941712119319946,-1.5190287014680746,-0.7737547707868281
0,0,0,1,12,1,1,84.05,966.55,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-0.8320644628904743,0.6399380953856697,-0.5809337891647378
0,0,1,0,66,1,1,105.2,6936.85,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1.368109446030281,1.3429734726521318,2.0530877337236397
1,1,0,0,35,1,1,101.4,3496.3,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0.10504664646466222,1.2166597878477559,0.53516020067277
1,1,1,0,10,1,1,89.8,914.3,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,-0.9135523854430948,0.8310706447607126,-0.603985834216229
1,0,1,1,27,1,1,75.75,1929.0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-0.22090504374582004,0.36404241541821675,-0.156312913378945
0,0,0,0,58,1,1,95.3,5817.7,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1.0421577558197987,1.0138930832933621,1.5593327821566283
1,0,1,0,54,1,0,109.75,6110.2,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0.8791819107145575,1.4942174899836873,1.6883801156984688
1,0,0,0,9,1,0,19.85,178.8,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,-0.9542963467194051,-1.494098368940895,-0.9284792147975065
1,0,0,0,2,1,0,19.3,28.3,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,-1.2395040756535771,-1.5123806127941604,-0.994877928295103
1,0,0,0,6,1,1,69.1,435.0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.076528230548336,0.14299346701055832,-0.8154469862388073
0,1,0,0,26,1,1,91.25,2351.8,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-0.26164900502213034,0.8792692876465931,0.030221146865465898
0,0,0,0,9,1,0,20.25,186.15,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,-0.9542963467194051,-1.4808021915930663,-0.9252364869290193
1,0,1,0,8,1,1,54.75,445.85,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,-0.9950403079957154,-0.33400689534280925,-0.810660102242469
1,0,0,0,12,1,1,81.45,912.0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-0.8320644628904743,0.553512942624781,-0.6050005653859597
0,0,0,0,15,1,1,49.1,679.55,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-0.7098325790615434,-0.5218154003808947,-0.7075545916485266
1,0,1,0,43,1,1,80.2,3581.6,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.4309983366751445,0.5119623884128152,0.5727934914458264
1,0,0,0,42,1,1,100.3,4222.95,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0.3902543753988342,1.1800953001412255,0.8557490721879097
0,0,0,0,31,1,0,65.25,1994.3,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,-0.05792919864057891,0.015017760037703748,-0.12750337190789482
0,0,0,1,66,1,1,90.95,5930.05,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1.368109446030281,0.8692971546357213,1.6089001938606482
0,1,0,0,18,1,1,85.45,1505.85,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,-0.5876006952326126,0.6864747161030716,-0.343001389236141
1,0,0,0,1,1,0,20.0,20.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,-1.2802480369298874,-1.4891123024354593,-0.9985397842554357
1,0,1,0,61,1,1,94.1,5638.3,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1.1643896396487294,0.974004551249875,1.4801837509176328
1,0,0,0,10,1,0,79.85,797.25,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-0.9135523854430948,0.5003282332334644,-0.6556268270062202
1,1,0,0,1,1,1,71.65,71.65,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.2802480369298874,0.22775659760296899,-0.9757524516830047
0,1,0,0,18,1,1,73.55,1359.45,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-0.5876006952326126,0.2909134400051568,-0.40759123412682624
1,0,1,0,24,1,1,104.65,2542.45,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-0.3431369275747509,1.3246912287988668,0.11433353708683973
0,0,1,1,3,1,0,19.3,54.7,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,-1.1987601143772668,-1.5123806127941604,-0.9832305792164551
1,0,0,0,50,1,0,20.15,989.05,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.7162060656093164,-1.4841262359300234,-0.5710070711999808
1,0,1,1,1,1,0,44.55,44.55,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.2802480369298874,-0.6730594177124505,-0.987708631987223
1,0,0,0,2,1,1,54.45,87.3,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,-1.2395040756535771,-0.34397902835368094,-0.9688478678541848
1,0,0,0,17,1,1,19.65,351.55,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,-0.6283446565089229,-1.5007464576148097,-0.8522640802014282
1,0,1,1,69,1,1,105.0,7297.75,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1.4903413298592119,1.3363253839782172,2.2123122898783416
1,0,1,0,72,1,1,88.7,6301.7,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1.6125732136881425,0.7945061570541828,1.772867515265178
0,0,0,0,3,1,1,74.25,210.3,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.1987601143772668,0.3141817503638577,-0.9145818096468468
1,1,1,1,50,1,1,75.15,3822.45,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.7162060656093164,0.3440981493964733,0.6790534924152358
0,0,0,0,53,1,0,20.25,1048.45,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0.8384379494382472,-1.4808021915930663,-0.5448005357730225
0,0,1,0,58,1,1,109.1,6393.65,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1.0421577558197987,1.472611201793465,1.8134347026811515
1,0,0,0,46,0,1,30.75,1489.3,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0.5532302205040753,-1.1317775362125533,-0.3503030417835511
1,1,1,0,72,1,1,112.9,8061.5,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1.6125732136881425,1.5989248865978414,2.5492692163487027
0,1,0,0,1,1,1,74.2,74.2,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.2802480369298874,0.3125197281953792,-0.9746274236469991
0,0,1,1,6,1,1,94.05,518.75,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,-1.076528230548336,0.9723425290813964,-0.7784975360366564
1,0,1,0,72,1,0,78.85,5763.15,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1.6125732136881425,0.46708778986389177,1.5352660059354062
1,0,0,0,4,1,1,55.3,238.5,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,-1.1580161531009565,-0.3157246514895444,-0.9021403231310181
0,0,1,1,52,1,0,19.35,1031.7,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0.797693988161937,-1.5107185906256815,-0.5521904258134527
0,0,0,0,2,1,0,20.45,34.8,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,-1.2395040756535771,-1.4741541029191516,-0.9920102097719511
0,0,1,0,65,1,0,19.35,1319.95,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1.3273654847539706,-1.5107185906256815,-0.42501813899828844
1,1,1,0,43,1,1,101.0,4388.4,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0.4309983366751445,1.2033636104999266,0.9287435382887559
1,0,1,0,4,1,1,100.2,420.2,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-1.1580161531009565,1.1767712558042684,-0.8219765607222919
1,1,1,0,25,1,1,89.05,2177.45,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,-0.3023929662984406,0.8061403122335331,-0.04669988767477321
0,0,1,0,51,1,1,78.65,3950.85,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.7569500268856267,0.4604397011899776,0.7357019629341156
1,0,0,0,12,1,0,74.75,827.05,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,-0.8320644628904743,0.33080197204864403,-0.642479440546231
0,0,1,1,57,1,1,70.1,3913.3,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1.0014137945434884,0.17623391038013098,0.7191353736195991
0,0,1,1,24,1,0,19.9,533.5,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,-0.3431369275747509,-1.4924363467724167,-0.7719900209264268
0,0,1,0,64,1,0,58.35,3756.45,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1.2866215234776603,-0.2143412992123476,0.6499351197186154
0,0,0,0,4,1,1,105.65,443.9,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,-1.1580161531009565,1.3579316721684396,-0.8115204177994145
0,0,0,0,26,1,1,100.5,2599.95,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,-0.26164900502213034,1.1867433888151402,0.13970181633010753
0,0,1,1,15,1,0,20.05,284.3,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,-0.7098325790615434,-1.4874502802669807,-0.8819339372294239
1,1,1,0,64,1,0,25.65,1740.8,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1.2866215234776603,-1.3013037973973738,-0.23934439431082327
1,1,1,0,36,1,1,96.5,3436.1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0.1457906077409725,1.0537816153368496,0.5086007152737313
0,0,1,0,27,1,0,95.0,2462.55,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,-0.22090504374582004,1.0039209502824906,0.07908265862532517
1,1,1,0,1,1,0,70.85,70.85,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,-1.2802480369298874,0.20116424290731047,-0.976105401655085
0,0,0,0,35,1,1,85.95,3110.1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.10504664646466222,0.703094937787858,0.3647736016510304
1,0,0,0,4,1,1,73.9,280.85,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.1580161531009565,0.30254759518450747,-0.8834560339840201
0,0,1,1,8,1,1,45.45,411.75,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-0.9950403079957154,-0.6431430186798349,-0.8257045948023894
1,0,0,0,10,1,1,20.0,198.6,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,-0.9135523854430948,-1.4891123024354593,-0.9197437029885205
0,0,0,0,2,1,0,49.2,103.7,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,-1.2395040756535771,-0.5184913560439374,-0.9616123934265399
0,0,1,0,58,1,1,109.45,6144.55,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1.0421577558197987,1.4842453569728156,1.7035349051246644
1,0,1,0,51,1,1,83.25,4089.45,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0.7569500268856267,0.6133457406900117,0.7968505455970184
0,0,1,1,46,1,1,19.25,864.2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0.5532302205040753,-1.5140426349626388,-0.6260893262177545
1,0,0,0,1,1,1,19.65,19.65,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,-1.2802480369298874,-1.5007464576148097,-0.9986941998682208
1,0,0,0,46,1,0,72.8,3249.4,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.5532302205040753,0.26598310747797727,0.4262310155395036
0,0,1,0,50,1,1,109.65,5405.8,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0.7162060656093164,1.4908934456467302,1.377607665281811
1,0,1,1,53,1,0,65.0,3363.8,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0.8384379494382472,0.0067076491953105815,0.47670286154697905
1,0,1,0,61,1,1,114.1,7132.15,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1.1643896396487294,1.6388134186413281,2.13925164565773
1,0,0,0,5,1,0,20.65,93.55,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,-1.1172721918246462,-1.4675060142452372,-0.9660904461973079
1,0,0,0,47,1,1,86.95,4138.9,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0.5939741817803856,0.7363353811574307,0.8186672657462286
0,0,0,0,54,1,1,94.75,5121.75,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.8791819107145575,0.9956108394400973,1.2522883658200679
1,0,0,1,19,0,1,25.35,566.1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,-0.5468567339563023,-1.3112759304082455,-0.7576073095641568
0,0,0,1,26,1,1,105.45,2715.3,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,-0.26164900502213034,1.351283583494525,0.19059279042942837
1,0,1,1,70,1,0,25.4,1782.05,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1.5310852911355222,-1.3096139082397669,-0.2211454113754355
1,0,1,0,17,1,1,102.55,1742.5,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-0.6283446565089229,1.254886297722764,-0.23859437562015273
0,0,0,0,30,1,1,100.2,2983.8,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-0.09867315991688919,1.1767712558042684,0.30905162480886145
0,0,0,1,1,1,0,24.0,24.0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,-1.2802480369298874,-1.3561505289571687,-0.9967750343950345
0,0,1,1,19,1,0,25.6,485.9,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,-0.5468567339563023,-1.3029658195658524,-0.7929905442652015
0,0,1,0,26,1,1,73.5,1905.7,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,-0.26164900502213034,0.28925141783667824,-0.1665925813157822
0,0,1,1,21,1,1,74.05,1565.7,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-0.46536881140368175,0.3075336616899431,-0.3165963194498874
1,0,1,0,50,1,1,98.25,4858.7,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.7162060656093164,1.1119523912336016,1.1362340031254314
0,0,1,0,68,0,1,54.4,3723.65,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1.4495973685829016,-0.3456410505221597,0.6354641708633253
1,0,0,0,3,1,1,101.55,298.35,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,-1.1987601143772668,1.2216458543531914,-0.8757352533447647
1,0,1,1,9,1,0,103.1,970.45,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,-0.9542963467194051,1.273168541576029,-0.5792131580508466
0,0,1,1,51,0,0,34.2,1782.0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0.7569500268856267,-1.0170980065875275,-0.2211674707486905
0,0,0,0,9,1,1,43.75,405.7,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-0.9542963467194051,-0.6996517724081085,-0.8283737789662463
1,1,1,1,41,1,1,111.95,4534.9,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0.3495104141225239,1.5673464653967473,0.9933775019259512
1,0,0,0,22,1,1,100.65,2415.95,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-0.42462485012737144,1.1917294553205762,0.058523322751650585
0,0,1,1,21,0,1,55.95,1157.05,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,-0.46536881140368175,-0.29411836329932195,-0.4968875770631289
1,0,1,1,71,1,1,116.05,8297.5,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1.5718292524118322,1.703632283211995,2.653389458112376
1,0,0,0,1,1,0,45.75,45.75,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.2802480369298874,-0.6331708856689632,-0.9871792070291028
1,0,1,1,26,1,1,82.0,2083.1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,-0.26164900502213034,0.5717951864780458,-0.08832592500698737
1,0,1,0,71,1,0,65.15,4681.75,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1.5718292524118322,0.01169371570074667,1.0581658811759318
1,0,0,0,4,1,1,44.8,176.2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,-1.1580161531009565,-0.6647493068700573,-0.9296263022067675
0,0,0,0,12,1,1,79.8,1001.2,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-0.8320644628904743,0.49866621106498593,-0.5656466434990121
0,0,1,0,18,1,1,88.85,1594.75,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,-0.5876006952326126,0.7994922235596185,-0.30377982358872346
0,0,0,0,3,1,1,74.95,212.4,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.1987601143772668,0.3374500607225587,-0.9136553159701362
0,1,1,0,72,1,1,106.85,7677.4,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1.6125732136881425,1.3978202042119263,2.3798091110036736
1,0,0,0,11,1,0,74.95,815.5,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-0.8728084241667845,0.3374500607225587,-0.6475751557681395
0,0,0,0,1,1,0,80.15,80.15,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,-1.2802480369298874,0.5103003662443366,-0.9720023582296521
1,0,0,0,13,1,0,19.3,259.65,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,-0.791320501614164,-1.5123806127941604,-0.8928092082441466
0,0,1,0,72,1,1,109.25,8109.8,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1.6125732136881425,1.477597268298901,2.5705785709130473
1,0,1,0,42,1,0,56.1,2386.85,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0.3902543753988342,-0.2891322967938861,0.04568476751723162
0,0,0,0,17,1,0,19.7,340.35,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,-0.6283446565089229,-1.499084435446331,-0.8572053798105517
0,1,0,0,7,1,1,51.3,419.35,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,-1.0357842692720256,-0.448686424967835,-0.8223515700676272
0,0,1,0,68,1,0,118.6,7990.05,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1.4495973685829016,1.7883954138044051,2.5177463719672852
1,0,1,1,56,1,0,24.15,1402.25,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0.9606698332671781,-1.3511644624517327,-0.388708410620533
